
 iteration number 1 ; error 5.905490092930084 ; parameters [0.85255742 0.36480971 0.50076142 0.00518899 0.89676454] 

 iteration number 2 ; error 2.5684902646249013 ; parameters [0.12450682 0.54801296 0.77271082 0.27713838 0.0799678 ] 

 iteration number 3 ; error 1.3411382957999163 ; parameters [0.02451688 0.49999495 0.77271082 1.         0.0799678 ] 

 iteration number 1 ; error 1.542001891455307 ; parameters [0.98942505 0.5142428  0.45137082 0.37746628 0.78729892] 

 iteration number 2 ; error 1.3417028600961065 ; parameters [0.97605455 0.49999345 0.45137082 1.         0.78729892] 

 iteration number 1 ; error 3.171549475424967 ; parameters [0.87186196 0.43208145 0.5889896  0.13690536 0.30220475] 

 iteration number 2 ; error 1.342091860028408 ; parameters [0.84432794 0.49999432 0.5889896  1.         0.30220475] 

 iteration number 1 ; error 4.3795984418834495 ; parameters [0.46878417 0.38895647 0.64486855 0.79230633 0.99083227] 

 iteration number 2 ; error 1.324090656779245 ; parameters [0.57018434 0.49999423 0.64486855 1.         0.99083227] 

 iteration number 1 ; error 5.500383805919874 ; parameters [0.60131996 0.62162533 0.00859113 0.49702159 0.77635317] 

 iteration number 2 ; error 4.110528801767803 ; parameters [0.21946299 0.59003858 0.97700438 0.46543484 0.39449619] 

 iteration number 3 ; error 1.2330257438770655 ; parameters [0.54127314 0.50006336 0.97700438 1.         0.39449619] 

 iteration number 1 ; error 2.1755133201960777 ; parameters [0.11597925 0.45897888 0.6070258  0.66675945 0.74023856] 

 iteration number 2 ; error 1.3408045204861585 ; parameters [0.02408628 0.49999476 0.6070258  1.         0.74023856] 

 iteration number 1 ; error 11.13385698250964 ; parameters [0.65112757 0.7427603  0.89147805 0.30453146 0.62849648] 

 iteration number 2 ; error 4.571392859652273 ; parameters [0.06236333 0.39490873 0.61380737 0.58299944 0.98237211] 

 iteration number 3 ; error 1.341873807181234 ; parameters [0.15513405 0.49999442 0.61380737 1.         0.98237211] 

 iteration number 1 ; error 5.227887776994584 ; parameters [0.69005486 0.38788576 0.48778236 0.40331294 0.85394843] 

 iteration number 2 ; error 2.5290280258624125 ; parameters [0.18576796 0.55512282 0.20997208 0.92444183 0.81931682] 

 iteration number 3 ; error 1.3419925070758982 ; parameters [0.19408661 0.4999951  0.20997208 1.         0.81931682] 

 iteration number 1 ; error 7.4023144831186345 ; parameters [0.35784967 0.3349489  0.79563323 0.38279345 0.88885428] 

 iteration number 2 ; error 7.057545334659409 ; parameters [0.98900778 0.67353499 0.805645   0.38197166 0.52001239] 

 iteration number 3 ; error 1.489154018370321 ; parameters [0.64169803 0.5005872  0.63269722 0.03466191 0.3470646 ] 

 iteration number 4 ; error 1.3262375868447522 ; parameters [0.33380891 0.49999508 0.63269722 1.         0.3470646 ] 

 iteration number 1 ; error 2.9400154131957987 ; parameters [0.76829605 0.56770362 0.84374581 0.49883306 0.26512305] 

 iteration number 2 ; error 2.656176605795397 ; parameters [0.91194718 0.56068237 0.8023836  0.67682515 0.73309788] 

 iteration number 3 ; error 1.3438608715797178 ; parameters [0.780636   0.49999626 0.8023836  1.         0.73309788] 

 iteration number 1 ; error 5.192943058436951 ; parameters [0.66082448 0.61272869 0.41139583 0.43034019 0.55575559] 

 iteration number 2 ; error 0.005893548226471509 ; parameters [0.4999603  0.50000836 0.41139583 0.49902518 0.55575559] 

 iteration number 1 ; error 4.672886586565829 ; parameters [0.76839145 0.37659141 0.13505309 0.78760028 0.27804086] 

 iteration number 2 ; error 3.62156598817716 ; parameters [0.28904931 0.41911794 0.79702863 0.68880914 0.94001639] 

 iteration number 3 ; error 1.3428344004496882 ; parameters [0.39691603 0.49999196 0.79702863 1.         0.94001639] 

 iteration number 1 ; error 12.237832580237683 ; parameters [0.54329868 0.19342446 0.2058813  0.91958228 0.36428228] 

 iteration number 2 ; error 7.055395937817631 ; parameters [0.03092174 0.68104753 0.23361485 0.94731583 0.85190535] 

 iteration number 3 ; error 1.3408378093744837 ; parameters [0.02390263 0.49999477 0.23361485 1.         0.85190535] 

 iteration number 1 ; error 11.556827300396858 ; parameters [0.61530374 0.24947006 0.62179978 0.26490164 0.52622773] 

 iteration number 2 ; error 1.9471267681714666 ; parameters [0.76600552 0.53571977 0.01773939 0.55115135 0.92216734] 

 iteration number 3 ; error 1.3421296075636928 ; parameters [0.80516909 0.49999341 0.01773939 1.         0.92216734] 

 iteration number 1 ; error 7.518519617489704 ; parameters [0.8176617  0.71254897 0.45035585 0.97038122 0.81528523] 

 iteration number 2 ; error 4.230119301372357 ; parameters [0.73784425 0.59660934 0.30237886 0.1227775  0.56241668] 

 iteration number 3 ; error 3.6350237994026426 ; parameters [0.73784425 0.59660934 0.94125873 0.92419975 0.56241668] 

 iteration number 4 ; error 1.3425791829760054 ; parameters [0.60311682 0.49999768 0.94125873 1.         0.56241668] 

 iteration number 1 ; error 1.3407585215364495 ; parameters [0.9759988  0.49999342 0.56258096 1.         0.13489131] 

 iteration number 1 ; error 3.155969337291642 ; parameters [0.7249542  0.57290334 0.01104531 0.58621816 0.87236386] 

 iteration number 2 ; error 1.3422794111398109 ; parameters [0.84407247 0.49999434 0.01104531 1.         0.87236386] 

 iteration number 1 ; error 6.930869486044425 ; parameters [0.60821481 0.66671832 0.0196937  0.83999761 0.09207126] 

 iteration number 2 ; error 1.323087990301358 ; parameters [0.4298759  0.49999541 0.0196937  1.         0.09207126] 

 iteration number 1 ; error 1.5075353645658802 ; parameters [0.73318081 0.52095705 0.2767795  0.94186641 0.15171248] 

 iteration number 2 ; error 1.3169062911635854 ; parameters [0.73902549 0.50014768 0.2767795  1.         0.15171248] 

 iteration number 1 ; error 11.207624054434842 ; parameters [0.02734204 0.76204169 0.4867929  0.44248499 0.50717051] 

 iteration number 2 ; error 7.58414043813595 ; parameters [0.00552856 0.67518988 0.39994109 0.42067152 0.4203187 ] 

 iteration number 3 ; error 2.38978416556138 ; parameters [0.33310383 0.45798331 0.72751635 0.20346496 0.74789397] 

 iteration number 4 ; error 1.3424235827962205 ; parameters [0.39694798 0.49999196 0.72751635 1.         0.74789397] 

 iteration number 1 ; error 3.667797119791531 ; parameters [0.59641194 0.57618276 0.39317396 0.40915281 0.87681704] 

 iteration number 2 ; error 1.2323312744533361 ; parameters [0.54124757 0.50006311 0.39317396 1.         0.87681704] 

 iteration number 1 ; error 4.991364589613344 ; parameters [0.75799249 0.37438701 0.65727261 0.51147272 0.48218361] 

 iteration number 2 ; error 1.3230783031467628 ; parameters [0.57023041 0.49999427 0.65727261 1.         0.48218361] 

 iteration number 1 ; error 4.422115221823365 ; parameters [0.6167472  0.59533207 0.78952537 0.48039334 0.5503612 ] 

 iteration number 2 ; error 2.65861404662225 ; parameters [0.72427265 0.44690306 0.64109637 0.33196433 0.65788665] 

 iteration number 3 ; error 2.5651661394972853 ; parameters [0.76522616 0.44690306 0.64109637 0.33196433 0.65788665] 

 iteration number 4 ; error 2.0533279483706077 ; parameters [0.76522616 0.46365872 0.64109637 0.33196433 0.65788665] 

 iteration number 5 ; error 1.9458154596282755 ; parameters [0.76522616 0.46365872 0.63027591 0.69439274 0.65788665] 

 iteration number 6 ; error 1.3443517690022888 ; parameters [0.78038352 0.49999631 0.63027591 1.         0.65788665] 

 iteration number 1 ; error 6.075028619281545 ; parameters [0.30240411 0.63903814 0.23115528 0.54820819 0.64468259] 

 iteration number 2 ; error 1.3438389641886093 ; parameters [0.2201571  0.49999227 0.23115528 1.         0.64468259] 

 iteration number 1 ; error 11.463679242073864 ; parameters [0.08736503 0.22797072 0.90043913 0.53960379 0.39942511] 

 iteration number 2 ; error 1.4026424533431119 ; parameters [0.33457997 0.49918966 0.51238601 0.44609079 0.64664005] 

 iteration number 3 ; error 1.326794288849794 ; parameters [0.33388588 0.49999515 0.51238601 1.         0.64664005] 

 iteration number 1 ; error 2.0347838836941654 ; parameters [0.08767642 0.46046329 0.57843017 0.94326369 0.78034976] 

 iteration number 2 ; error 1.3431020910431206 ; parameters [0.06958365 0.49999572 0.57843017 1.         0.78034976] 

 iteration number 1 ; error 1.4747946914202206 ; parameters [0.02474511 0.48719659 0.4789588  0.69663782 0.96155584] 

 iteration number 2 ; error 1.467265711279103 ; parameters [0.25720223 0.48719659 0.4789588  0.69663782 0.96155584] 

 iteration number 3 ; error 1.316626564779331 ; parameters [0.26098232 0.49999496 0.4789588  1.         0.96155584] 

 iteration number 1 ; error 4.513314397474808 ; parameters [0.47040132 0.5839405  0.52882746 0.23749774 0.48598828] 

 iteration number 2 ; error 1.4954875176552387 ; parameters [0.44938417 0.4858602  0.50781031 0.7386184  0.98710895] 

 iteration number 3 ; error 1.2326028830040716 ; parameters [0.45877967 0.49992566 0.50781031 1.         0.98710895] 

 iteration number 1 ; error 1.693837209683372 ; parameters [0.41840152 0.4830454  0.71178932 0.05895242 0.76484868] 

 iteration number 2 ; error 1.3436139861893726 ; parameters [0.39695564 0.49999204 0.71178932 1.         0.76484868] 

 iteration number 1 ; error 5.616441514479516 ; parameters [0.98365261 0.35564594 0.62871727 0.63930185 0.07888227] 

 iteration number 2 ; error 4.924528082958913 ; parameters [0.87320067 0.36788572 0.40589015 0.84857349 0.96843033] 

 iteration number 3 ; error 2.1645038534652734 ; parameters [0.17572513 0.53541136 0.73725365 0.17993699 0.29979384] 

 iteration number 4 ; error 2.101982031948243 ; parameters [0.17572513 0.53541136 0.64983809 0.37628773 0.29979384] 

 iteration number 5 ; error 1.3431125338477183 ; parameters [0.22022653 0.49999237 0.64983809 1.         0.29979384] 

 iteration number 1 ; error 7.922099658095102 ; parameters [0.51637365 0.65954846 0.0420942  0.21615049 0.46226487] 

 iteration number 2 ; error 6.1405210773857215 ; parameters [0.42774303 0.37158771 0.95346358 0.12751987 0.37363424] 

 iteration number 3 ; error 2.903634916010651 ; parameters [0.56542171 0.44509245 0.02696832 0.26519855 0.51131292] 

 iteration number 4 ; error 1.3230349017351735 ; parameters [0.57016208 0.49999456 0.02696832 1.         0.51131292] 

 iteration number 1 ; error 2.566315075382568 ; parameters [0.2449628  0.55604595 0.56611162 0.92029366 0.24879903] 

 iteration number 2 ; error 2.5631631793318843 ; parameters [0.2614686  0.55604595 0.56611162 0.92029366 0.24879903] 

 iteration number 3 ; error 1.3421939003578096 ; parameters [0.19449769 0.49999532 0.56611162 1.         0.24879903] 

 iteration number 1 ; error 3.225738141735074 ; parameters [0.18203495 0.42564192 0.86671533 0.87255107 0.0855612 ] 

 iteration number 2 ; error 1.3417148927352993 ; parameters [0.15493817 0.4999945  0.86671533 1.         0.0855612 ] 

 iteration number 1 ; error 2.017323475004346 ; parameters [0.40672918 0.47048075 0.05951639 0.06511512 0.49361739] 

 iteration number 2 ; error 1.3226289931021158 ; parameters [0.42986587 0.49999523 0.05951639 1.         0.49361739] 

 iteration number 1 ; error 6.854504141044008 ; parameters [0.66562876 0.64840446 0.53610303 0.35092557 0.30676169] 

 iteration number 2 ; error 4.295064584757797 ; parameters [0.60598798 0.58876368 0.47646224 0.29128479 0.95185563] 

 iteration number 3 ; error 3.7655312754228243 ; parameters [0.93846566 0.58593304 0.47363161 0.28845415 0.94902499] 

 iteration number 4 ; error 1.3410386738307887 ; parameters [0.7030388  0.50035922 0.47363161 1.         0.94902499] 

 iteration number 1 ; error 2.712709108497378 ; parameters [0.10923771 0.55080247 0.44959792 0.17763062 0.93466117] 

 iteration number 2 ; error 1.342430514643796 ; parameters [0.19447033 0.49999524 0.44959792 1.         0.93466117] 

 iteration number 1 ; error 1.5557469919969242 ; parameters [0.76858632 0.52102445 0.09516174 0.84697076 0.0063135 ] 

 iteration number 2 ; error 1.3420671213089972 ; parameters [0.80515577 0.49999332 0.09516174 1.         0.0063135 ] 

 iteration number 1 ; error 1.3171946944573214 ; parameters [0.26101725 0.49999487 0.55685573 1.         0.34874912] 

 iteration number 1 ; error 1.341328119696474 ; parameters [0.70310491 0.50035376 0.01446823 1.         0.59238193] 

 iteration number 1 ; error 16.09568768806838 ; parameters [0.46730877 0.85050577 0.82190013 0.33207655 0.73553155] 

 iteration number 2 ; error 1.633036053048697 ; parameters [0.13747478 0.52067177 0.13735925 0.64753567 0.05099066] 

 iteration number 3 ; error 1.3424487897748916 ; parameters [0.19431522 0.49999529 0.13735925 1.         0.05099066] 

 iteration number 1 ; error 1.4756053268781701 ; parameters [0.19910815 0.51071497 0.96387341 0.55090883 0.54040188] 

 iteration number 2 ; error 1.3418479498063738 ; parameters [0.15572845 0.49999473 0.96387341 1.         0.54040188] 

 iteration number 1 ; error 3.163148636937185 ; parameters [0.08601904 0.56211197 0.73267807 0.1405845  0.96774942] 

 iteration number 2 ; error 1.342051604973161 ; parameters [0.06888424 0.49999534 0.73267807 1.         0.96774942] 

 iteration number 1 ; error 10.361203035292565 ; parameters [0.41063215 0.71988821 0.211732   0.09975088 0.59450676] 

 iteration number 2 ; error 1.3232121702622544 ; parameters [0.42984084 0.49999536 0.211732   1.         0.59450676] 

 iteration number 1 ; error 3.935269935300817 ; parameters [0.59062047 0.41906888 0.51951164 0.33369408 0.48113716] 

 iteration number 2 ; error 1.2321960869989033 ; parameters [0.54133321 0.50006327 0.51951164 1.         0.48113716] 

 iteration number 1 ; error 0.7951829136593832 ; parameters [0.50522742 0.50084513 0.6995426  0.53094654 0.06108949] 

 iteration number 2 ; error 0.005966183388071407 ; parameters [0.49996876 0.50008139 0.6995426  0.50202361 0.06108949] 

 iteration number 1 ; error 2.9631357254706687 ; parameters [0.7581982  0.56643547 0.48067577 0.4123041  0.82155457] 

 iteration number 2 ; error 1.343652530324232 ; parameters [0.78036943 0.49999629 0.48067577 1.         0.82155457] 

 iteration number 1 ; error 2.9280054120765313 ; parameters [0.34788825 0.4339937  0.8395775  0.89990905 0.33568166] 

 iteration number 2 ; error 2.9128116548535634 ; parameters [0.19911309 0.4339937  0.8395775  0.89990905 0.33568166] 

 iteration number 3 ; error 2.104600501766791 ; parameters [0.19911309 0.54111148 0.8395775  0.89990905 0.33568166] 

 iteration number 4 ; error 1.3422073709889366 ; parameters [0.19427087 0.49999526 0.8395775  1.         0.33568166] 

 iteration number 1 ; error 2.995075320895753 ; parameters [0.09956326 0.56322913 0.34097073 0.54026903 0.93480985] 

 iteration number 2 ; error 1.341499723532008 ; parameters [0.1551067  0.49999453 0.34097073 1.         0.93480985] 

 iteration number 1 ; error 1.3428677866088603 ; parameters [0.6029023  0.49999766 0.52084244 1.         0.15707324] 

 iteration number 1 ; error 1.408426301088941 ; parameters [0.40662946 0.49194837 0.19617915 0.82931417 0.20445977] 

 iteration number 2 ; error 1.3462972037499883 ; parameters [0.37251756 0.49999563 0.19617915 1.         0.20445977] 

 iteration number 1 ; error 13.921649183200357 ; parameters [0.89580594 0.89038201 0.23738063 0.90423335 0.30885242] 

 iteration number 2 ; error 8.071039322857033 ; parameters [0.79729254 0.70863172 0.86220288 0.5290556  0.87599392] 

 iteration number 3 ; error 1.3409058525681778 ; parameters [0.70308727 0.50035509 0.86220288 1.         0.87599392] 

 iteration number 1 ; error 6.860467729204014 ; parameters [0.27088918 0.64766792 0.0365829  0.20753939 0.70459383] 

 iteration number 2 ; error 1.7786814849400887 ; parameters [0.14502401 0.52180275 0.78583909 0.08167423 0.57872866] 
